Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,boundaryOf,discussion,displayName,hasAmountPlayer,hasBoundary,hasConstitutivePlayer,hasConstraint,hasConstraint,hasDependencyPlayerProperty,hasDimension,hasDivisorUnit,hasDynamicalParticipant,hasDynamicalPlayer,hasFlowPlayer,hasFlowSink,hasFlowSinkPlayer,hasFlowSource,hasFlowSourcePlayer,hasForcePlayer,hasForceSink,hasForceSource,hasInfoParticipant - pending,hasInfoSink,hasInfoSource,hasMathForm,hasMediatorParticipant,hasMomentumPlayer,hasMultiplierUnit,hasNegPropertyPlayer,hasPart,hasParticipant,hasPartOfProcess,hasPhysicalDomain,hasPosPropertyPlayer,hasProcessDependency,hasProperty,hasPropertyAttribute,hasPropertyAttribute deferred,hasPropertyPlayer,hasPropertyValue,hasReciprocal-SI-unit,hasReciprocalProperty,hasSI-unit,hasSIunit,hasSpatialCoordinate,hasSpatialScope,hasStructuralPartOfProcess,hasSubProcess,hasTemporalPartOfProcess,hasThermodynamicEntity,hasThermodynamicPlayer,hasThermoParticipant,hasThermoSink,hasThermoSource,hasTransactorParticipant,http://bhi.washington.edu/OPB#classTerm,http://bhi.washington.edu/OPB#discussion,http://data.bioontology.org/metadata/prefixIRI,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/rights,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#incompatibleWith,http://www.w3.org/2002/07/owl#topDataProperty,http://www.w3.org/2002/07/owl#topObjectProperty,isPhysicalDomainFor,isThermodynamicEntityOf,IUPACclass,maps_to_BFOclass,occurenceOf,occursDuring,partOf,PATO_id,propertyOf,subProcessOf,successorOf,successorTo,synonym,synonym,wikipedia,x_deferred object prop
http://bhi.washington.edu/OPB#OPB_01152,Electrical resistive flow process,,,false,,,http://bhi.washington.edu/OPB#OPB_01086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01152,,,,Electrical resistive flow process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01520,Inductive dependency,,A constitutive dependency between an entity's momentum and its rate property.,false,,,http://bhi.washington.edu/OPB#OPB_01339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01520,,,A constitutive dependency between an entity's momentum and its rate property.,Inductive dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01629,Thermodynamical potential dependency,,A thermodynamical dependency that defines the amount of a thermodynamical potential as algebraic sums and differences of two or more energy amounts of disparate kinds.,false,,,http://bhi.washington.edu/OPB#OPB_01316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01629,,,A thermodynamical dependency that defines the amount of a thermodynamical potential as algebraic sums and differences of two or more energy amounts of disparate kinds.,Thermodynamical potential dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01484,Rotational strain,,,false,,,http://bhi.washington.edu/OPB#OPB_01451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01484,,,,Rotational strain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01203,Filament form,,A shape form that is a solid cylinder that is longer than it is thick.,false,,,http://bhi.washington.edu/OPB#OPB_01262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01203,,,A shape form that is a solid cylinder that is longer than it is thick.,Filament form,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01215,Dynamical acceleration property,,A dynamical property that is the temporal rate of change of a flow rate property.,false,,,http://bhi.washington.edu/OPB#OPB_00568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01215,,,A dynamical property that is the temporal rate of change of a flow rate property.,Dynamical acceleration property,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01472,Property of non-proportional elastance dependency,,,false,,,http://bhi.washington.edu/OPB#OPB_01456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01472,,,,Property of non-proportional elastance dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01179,Diffusion gradient,,A potential energy field that is a spatial gradient of particle concentration.,false,,,http://bhi.washington.edu/OPB#OPB_00281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01179,,,A potential energy field that is a spatial gradient of particle concentration.,Diffusion gradient,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00528,Physics entity,,"A Thing that is a quality, definition, abstraction, or law of classical physics as discovered and applied to the explanation, analysis, and simulation of biophysical entities and processes.",false,,,http://www.w3.org/2002/07/owl#Thing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The OPB is an ontology of the real entities and their abstractions modeled using the science of classical physics for the description and analyisis of physical entities such as an apple or rope, or for systems of interacting entities. It includes branches of engineering system dynamics and classical thermodynamics.  

OPB has been formulated to support the development, annotation, description and sharing of analytical models. Although developed in the domain of biology, biophysics and physiology, its underlying assumptions, form and content is applicable for the analysis of non-biological engineering systems.

OPB aims to facilitate and expedite the annotation and cross-referencing of physics-based analytical models in the broad realm of biomedicine. In curating the OPB, we have strived to represent biophysical knowledge of applicable to biological physical entities, processes, and functions using the formal tools and concepts of computational ontology as expressed in description logic (DL),and  web ontology language (OWL).  

OPB has classes that represent abstractions of key classes in BFO such as BFO:Continuant (OPB:Physics continuant). BFO:Processural entity  (OPB:Processural entity), and BFO:Attribute (OPB:Physics attribute). A key differentiator is that OPB represents physical entities not represented in BFO such thermodynamic energy, potential energy fields, information. In particular, OPB:Physical process ia defined as the flow of energy and/or information amongst process participants. These are essential concepts for explaining, understanding and testing of biophysical hypotheses.

To emphasize intent of the OPB as an ontology of analytical concepts, we have purposely named its top class and its subclasses using the term ""Physics"" to reference the science of physics rather than the term ""physical"" which could imply that OPB intends to represent the ""real"" physical world.

The OPB does not extend to include quantum or relativistic physics, nor is it intended to recapitulate the axiomatic basis of physics as a theoretical framework. Rather, OPB is focuses on foundational theory of classical physics particularly as applied in system dynamics. For example, it encompasses discrete systems analysis (using ordinary differential equations; ODEs), continuum systems analysis (using partial differential equations; PDEs), discrete ""agent-based"" modeling, and causal propagation models.

 the first version of the OPB is targeted solely to discrete systems analysis.",OPB:OPB_00528,,,"A Thing that is a quality, definition, abstraction, or law of classical physics as discovered and applied to the explanation, analysis, and simulation of biophysical entities and processes.",Physics entity,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01703,Solid acceleration,,,false,,,http://bhi.washington.edu/OPB#OPB_01215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01703,,,,Solid acceleration,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01204,Plate form,,A shape form that is a planar solid that is broader than it is thick,false,,,http://bhi.washington.edu/OPB#OPB_01262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01204,,,A shape form that is a planar solid that is broader than it is thick,Plate form,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00357,Bending distortion velocity,,,false,,,http://bhi.washington.edu/OPB#OPB_01618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00357,,,,Bending distortion velocity,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01241,Portion of material,,"A material dynamical entity that occupies a spatial region, has no inherent shape and consists of innumerable energy-bearing material parts.",false,,,http://bhi.washington.edu/OPB#OPB_00263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01241,,,"A material dynamical entity that occupies a spatial region, has no inherent shape and consists of innumerable energy-bearing material parts.",Portion of material,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01379,Spatial fraction of chemical,,Fractional amount of chemical that is the proportion of an amount chemical in a one spatial region normalized to the total amount of the same chemical in another spatial region.,false,,,http://bhi.washington.edu/OPB#OPB_01385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01379,,,Fractional amount of chemical that is the proportion of an amount chemical in a one spatial region normalized to the total amount of the same chemical in another spatial region.,Spatial fraction of chemical,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01073,Solid gravitational potential energy,,,false,,,http://bhi.washington.edu/OPB#OPB_01069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01073,,,,Solid gravitational potential energy,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01137,Standard deviation value,,,false,,,http://bhi.washington.edu/OPB#OPB_01142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01137,,,,Standard deviation value,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01404,Constraint dependency,,A dynamical dependency that mathematically constrains the values of properties according to conservation laws,false,,,http://bhi.washington.edu/OPB#OPB_01228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01404,,,A dynamical dependency that mathematically constrains the values of properties according to conservation laws,Constraint dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00251,Lineal translational velocity,,,false,,,http://bhi.washington.edu/OPB#OPB_01602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00251,,,,Lineal translational velocity,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01441,Degree-C SI-unit,,A derived SI-unit for temperature relative to 273.15 K,false,,,http://bhi.washington.edu/OPB#OPB_01377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01441,,,A derived SI-unit for temperature relative to 273.15 K,Degree-C SI-unit,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01535,Physical state,,"A physics quality composed of the set of dynamical, structural, and thermodynamical properties of a physical continuant at a moment in  time.",false,,,http://bhi.washington.edu/OPB#OPB_00147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01535,,,"A physics quality composed of the set of dynamical, structural, and thermodynamical properties of a physical continuant at a moment in  time.",Physical state,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01720,Transducer process,,A constitutive process whose rates are determined by a transducer dependency.,false,,,http://bhi.washington.edu/OPB#OPB_01025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01720,,,A constitutive process whose rates are determined by a transducer dependency.,Transducer process,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01124,Boundary amount constraint,,,false,,,http://bhi.washington.edu/OPB#OPB_01275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01124,,,,Boundary amount constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00446,Electrical capacitance,,,false,,,http://bhi.washington.edu/OPB#OPB_00514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00446,,,,Electrical capacitance,,,,,,,,,,,PATO:0002205,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01136,Electrical energy flow dependency,,,false,,,http://bhi.washington.edu/OPB#OPB_01038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01136,,,,Electrical energy flow dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01085,Absolute pressure,,A fluid pressure that is measured relative to the absolute zero pressure of a vacuum,false,,,http://bhi.washington.edu/OPB#OPB_00509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01085,,,A fluid pressure that is measured relative to the absolute zero pressure of a vacuum,Absolute pressure,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00434,Constitutive coupling proportionality,,Constitutive flow proportionality for a constitutive coupling dependency.,false,,,http://bhi.washington.edu/OPB#OPB_01208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00434,,,Constitutive flow proportionality for a constitutive coupling dependency.,Constitutive coupling proportionality,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01468,Number of activation gating particles,,,false,,,http://bhi.washington.edu/OPB#OPB_01457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The number of H-H gating particles is actually a dynamical state variable that describes the amount of (hypothetical) ""gating particles"" that control the open-closed state of the ion channel's activation gate.",OPB:OPB_01468,,,,Number of activation gating particles,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00451,Length dimension,,,false,,,http://bhi.washington.edu/OPB#OPB_01345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00451,"defined as BASE dimension 'length' per:

Schadow, G., C. J. McDonald, J. G. Suico, U. Fohring and T. Tolxdorff (1999). ""Units of measure in clinical information systems."" J Am Med Inform Assoc 6(2): 151-162.

and as 'length', a BASE dimension in:

IUPAC. (2011). ""A concise summary of Quantities, Units and Symbols in Physical Chemistry"", see: http://www.iupac.org/publications/ci/2011/3304/July11_green-sup-4p.pdf.",,,Length dimension,,,,,,,,,,,,,,,,displacement|spatial displacement|L|span,,,
http://bhi.washington.edu/OPB#OPB_01274,Spatial integrative constraint,,,false,,,http://bhi.washington.edu/OPB#OPB_01273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01274,,,,Spatial integrative constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01456,Constitutive parameter,,"A constitutive property that of a non-proportional (i.e., non-linear) dependency of dynamical physical properties.",false,,,http://bhi.washington.edu/OPB#OPB_01502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Whereas the classical physical laws (e,g. Ohm's, Hooke's...) define propotionality parameters for each (e.g., resisistance (R), elastance (E)...) biological rate dependencies are frequently very non-proportional are require non-linear dependencies that require more than a single, linear parameter.",OPB:OPB_01456,,,"A constitutive property that of a non-proportional (i.e., non-linear) dependency of dynamical physical properties.",Constitutive parameter,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01090,Difference form,,"An algebraic form that one property value can be subtracted from, but not divided by, another property value of the same class",false,,,http://bhi.washington.edu/OPB#OPB_01089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Following: ""differential unitary quantity value"" from Dybkaer, R., An Ontology on Property - For Physical, Chemical and Biological Systems. e-published by IUPAC (International Union of Pure and Applied Chemistry), 2009 see: http://ontology.iupac.org/index.html.",OPB:OPB_01090,,,"An algebraic form that one property value can be subtracted from, but not divided by, another property value of the same class",Difference form,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01030,Punctal scope,,A property spatial scope of a physical property whose value applies to a single point in space.,false,,,http://bhi.washington.edu/OPB#OPB_01511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01030,,,A property spatial scope of a physical property whose value applies to a single point in space.,Punctal scope,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00318,Charge flow rate,,Flow rate property that is the temporal derivative of an amount of portion of electrical charge.,false,,,http://bhi.washington.edu/OPB#OPB_00573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00318,,,Flow rate property that is the temporal derivative of an amount of portion of electrical charge.,Charge flow rate,,,,,,,,,,,,,,,,amperes|electrical current|charge flow|current,,,
http://bhi.washington.edu/OPB#OPB_01699,Correlative value,,,false,,,http://bhi.washington.edu/OPB#OPB_01047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01699,,,,Correlative value,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01285,Physics differential model,,"A Physics Model that includes a mathematical equation at least one term that is a mathematical derivative of the value of a physical property such as time, space, or others.",false,,,http://bhi.washington.edu/OPB#OPB_01028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01285,,,"A Physics Model that includes a mathematical equation at least one term that is a mathematical derivative of the value of a physical property such as time, space, or others.",Physics differential model,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01273,Spatial calculus constraint,,A calculus dependency that is the derivative or integral of a property value with respect to a spatial displacement.,false,,,http://bhi.washington.edu/OPB#OPB_01171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01273,,,A calculus dependency that is the derivative or integral of a property value with respect to a spatial displacement.,Spatial calculus constraint,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01310,Geometrical domain,,"Abstract domain that encompasses the properties of space and the shape, size, relative position of spatial shapes. ",false,,,http://bhi.washington.edu/OPB#OPB_01426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01310,,,"Abstract domain that encompasses the properties of space and the shape, size, relative position of spatial shapes. ",Geometrical domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00172,Solid capacitance,,,false,,,http://bhi.washington.edu/OPB#OPB_00514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00172,,,,Solid capacitance,,,,,,,,,,,,,,,,solid complliance|mechanical compliance,,,
http://bhi.washington.edu/OPB#OPB_01190,Density,,...that is the ratio of an extensive property of an entity to the volume of the spatial region occupied by the region.,false,,,http://bhi.washington.edu/OPB#OPB_00423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"For an inhomogenous entity, the density varies spatially within the entity and is determined at each point by the limit of the ratio of the extensive property to the spatial extent of a small region around the point as the region approaches zero volume. ",OPB:OPB_01190,,,...that is the ratio of an extensive property of an entity to the volume of the spatial region occupied by the region.,Density,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01519,Capacitive dependency,,Constitutive dependency in which the force property of a participant depends on its amount property such that a change in stored potential energy is the temporal integral of the product of a flow rate and its conjugate force property.,false,,,http://bhi.washington.edu/OPB#OPB_01339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capacitive storage dependencies represent the storage of stuff and its attendent energy where stuff accumulates in a device against an attendent force that counters the inflow. Subclasses apply to stores in all biophysical domains for which forces and amounts are defined.

All capacitive dependencies relate a force (or force differential) to an amount property which is a generalization on Hooke's law discovered by Robert Hooke in the 1660's. Hooke's law refers strictly to cases where the force-amount relation is, at least approximately, linear. Non-linear dependencies abound both in the fields of engineering (e.g., progressive rate springs) and biology (e.g., fluid accumulation in elastic vessels)",OPB:OPB_01519,,,Constitutive dependency in which the force property of a participant depends on its amount property such that a change in stored potential energy is the temporal integral of the product of a flow rate and its conjugate force property.,Capacitive dependency,,,,,,,,,,,,,,,,Hooke's law|Hookes law,,,
http://bhi.washington.edu/OPB#OPB_01704,Fluid acceleration,,A dynamical acceleration property that is the temporal rate of change of a fluid flow rate.,false,,,http://bhi.washington.edu/OPB#OPB_01215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01704,,,A dynamical acceleration property that is the temporal rate of change of a fluid flow rate.,Fluid acceleration,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01105,Property value event,,"A physical state event that occurs when the value of a physical property value traverses a minimum, maximum or threshold value.",false,,,http://bhi.washington.edu/OPB#OPB_01060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01105,,,"A physical state event that occurs when the value of a physical property value traverses a minimum, maximum or threshold value.",Property value event,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00004,Imaginary numerical form,,,false,,,http://bhi.washington.edu/OPB#OPB_00415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00004,,,,Imaginary numerical form,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01057,Property value scale,,A physics property variant that is the magnitude of an instance of a physical property.,false,,,http://bhi.washington.edu/OPB#OPB_00353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""Property value"" classes provide formal classifications of the kinds of measurements made in the course of physical experiments and analyses according to the use intended for the value. For example a value may represent a single measurement recorded from an instrument, the value as scaled to a system of measures such as Systeme Internationale, the value as a statistical measure of a set of values, or the value of a correlation between two sets of measures. 

Annotations of Property value classes are intended to formally distiguish property values that should be compared or analyzed with care.",OPB:OPB_01057,,,A physics property variant that is the magnitude of an instance of a physical property.,Property value scale,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01242,Two-dimensional region,,A spatial region that is a surface having two spatial dimensions.,false,,,http://bhi.washington.edu/OPB#OPB_01210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01242,,,A spatial region that is a surface having two spatial dimensions.,Two-dimensional region,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01069,Solid potential energy,,,false,,,http://bhi.washington.edu/OPB#OPB_00010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01069,,,,Solid potential energy,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01641,Internal energy dependency,,,false,,,http://bhi.washington.edu/OPB#OPB_01629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01641,,,,Internal energy dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01348,Chemical mass-action dependency,,An amount-driven dependency in which a chemical flow rate of participating chemicals depends on the amounts of its players,false,,,http://bhi.washington.edu/OPB#OPB_01539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01348,,,An amount-driven dependency in which a chemical flow rate of participating chemicals depends on the amounts of its players,Chemical mass-action dependency,,,,,,,,,,,,,,,,chemical rate law|mass-action rate law,,,
http://bhi.washington.edu/OPB#OPB_00477,Torsional distortion,,,false,,,http://bhi.washington.edu/OPB#OPB_00321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00477,,,,Torsional distortion,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00247,Dynamical domain,,Physics domain in which dynamical entities exchange energy or information by the dynamical processes in which they participate.,false,,,http://bhi.washington.edu/OPB#OPB_00464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00247,,,Physics domain in which dynamical entities exchange energy or information by the dynamical processes in which they participate.,Dynamical domain,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01640,Lagrangian energy dependency,,,false,,,http://bhi.washington.edu/OPB#OPB_01629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01640,,,,Lagrangian energy dependency,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_00514,Capacitance proportionality,,A constitutive storage proportionality that is the ratio of displacement to force in a capacitive dependency and is the reciprocal of an elastance. property.,false,,,http://bhi.washington.edu/OPB#OPB_01027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_00514,,,A constitutive storage proportionality that is the ratio of displacement to force in a capacitive dependency and is the reciprocal of an elastance. property.,Capacitance proportionality,,,,,,,,,,,,,,,,compliance,,,
http://bhi.washington.edu/OPB#OPB_01442,Primitive entity,,A physics continuant that is a portion or instance of a material or immaterial part of reality that is so basic to our understanding that it cannot be defined in a non-circular manner.,false,,,http://bhi.washington.edu/OPB#OPB_01029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Primitive physics entity classes serve as ""mass nouns"" for the stuff of physical analysis.",OPB:OPB_01442,,,A physics continuant that is a portion or instance of a material or immaterial part of reality that is so basic to our understanding that it cannot be defined in a non-circular manner.,Primitive entity,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01027,Constitutive storage proportionality,,,false,,,http://bhi.washington.edu/OPB#OPB_00055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OPB:OPB_01027,,,,Constitutive storage proportionality,,,,,,,,,,,,,,,,,,,
http://bhi.washington.edu/OPB#OPB_01391,Physics dependency,,A physics occurrent that relates the existence and attributes of physics continuants to the occurrences and time-courses of physics processural entities.,false,,,http://bhi.washington.edu/OPB#OPB_01397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Physical dependencies are axioms, definitions and empirical laws of physics that, once discovered, may be articulated verbally, mathematically, or computationally as aids to understanding and analyzing real biophysical systems. 

Physical dependencies may be represented by a broad class of quantitative and qualitative relationships amongst physical entities and the qualitities of physics continuants, and processes. Dependencies are the rules by which dynamical and information systems operate, and comprise computations for analysis and simulation in a variety of computational and mathematical systems.

Examples include: Ohm's law for electricity and for fluid flow, the definition of kinetic energy in terms of mass and velocity,",OPB:OPB_01391,,,A physics occurrent that relates the existence and attributes of physics continuants to the occurrences and time-courses of physics processural entities.,Physics dependency,,,,,,,,,,,,,,,,,,,
