Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,database_cross_reference,definition,has_obo_format_version,has_obo_namespace,has_related_synonym,http://data.bioontology.org/metadata/treeView,http://www.geneontology.org/formats/oboInOwl#auto-generated-by,http://www.geneontology.org/formats/oboInOwl#date,http://www.geneontology.org/formats/oboInOwl#default-namespace,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#saved-by,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#notation,is_a
http://purl.obolibrary.org/obo/SBO_0000300,total concentration of enzyme,Et,"Total amount of enzyme catalysing a reaction, divided by the volume of reaction. |Created on January 20 2007 by Nicolas Le Novere",true,,,,,"Total amount of enzyme catalysing a reaction, divided by the volume of reaction. ",,sbo,Et,,,,,SBO:0000300,,Created on January 20 2007 by Nicolas Le Novere,total concentration of enzyme,true,SBO:0000300,
http://purl.obolibrary.org/obo/SBO_0000311,heterogeneous nuclear RNA,pre-mRNA|Precursor mRNA,"Incompletely processed single strand of messenger ribonucleic acid (mRNA), synthesized from a DNA template in the nucleus of a cell by transcription and containing copies of the introns and exons of a gene.|Created on March 12 2007 by Nicolas Le Novere with help from Laure Gambardella",false,,,http://purl.obolibrary.org/obo/SBO_0000278,,"Incompletely processed single strand of messenger ribonucleic acid (mRNA), synthesized from a DNA template in the nucleus of a cell by transcription and containing copies of the introns and exons of a gene.",,sbo,pre-mRNA|Precursor mRNA,http://purl.obolibrary.org/obo/SBO_0000278,,,,SBO:0000311,,Created on March 12 2007 by Nicolas Le Novere with help from Laure Gambardella,heterogeneous nuclear RNA,,SBO:0000311,
http://purl.obolibrary.org/obo/SBO_0000279,pressure,,"Pressure (symbol: p) is the force per unit area applied on a surface in a direction perpendicular to that surface. The unit of pressure is the Pascal (Pa), that is equal to 1 Newton per square meter.|Created on November 21 2006 by Nicolas Le Novere",false,,,http://purl.obolibrary.org/obo/SBO_0000002,,"Pressure (symbol: p) is the force per unit area applied on a surface in a direction perpendicular to that surface. The unit of pressure is the Pascal (Pa), that is equal to 1 Newton per square meter.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000002,,,,SBO:0000279,,Created on November 21 2006 by Nicolas Le Novere,pressure,,SBO:0000279,
http://purl.obolibrary.org/obo/SBO_0000289,functional compartment,,"Logical or physical subset of the event space that contains pools, that is sets of participants considered identical when it comes to the event they are involved into. A compartment can have any number of dimensions, including 0, and be of any size including null.|Created on December 11 2006 by Nicolas Le Novere",false,,,http://purl.obolibrary.org/obo/SBO_0000003,,"Logical or physical subset of the event space that contains pools, that is sets of participants considered identical when it comes to the event they are involved into. A compartment can have any number of dimensions, including 0, and be of any size including null.",,sbo,,http://purl.obolibrary.org/obo/SBO_0000003,,,,SBO:0000289,,Created on December 11 2006 by Nicolas Le Novere,functional compartment,,SBO:0000289,
http://purl.obolibrary.org/obo/SBO_0000278,messenger RNA,mRNA,"A messenger RNA is a ribonucleic acid synthesized during the transcription of a gene, and that carries the information to encode one or several proteins.|Created on November 16 2006 by Nicolas Le Novere",false,,,http://purl.obolibrary.org/obo/SBO_0000404,,"A messenger RNA is a ribonucleic acid synthesized during the transcription of a gene, and that carries the information to encode one or several proteins.",,sbo,mRNA,http://purl.obolibrary.org/obo/SBO_0000404,,,,SBO:0000278,,Created on November 16 2006 by Nicolas Le Novere,messenger RNA,,SBO:0000278,
http://purl.obolibrary.org/obo/SBO_0000476,period,,The period is the duration of one cycle in a repeating event. [wikipedia],false,,,http://purl.obolibrary.org/obo/SBO_0000347,,The period is the duration of one cycle in a repeating event. [wikipedia],,sbo,,http://purl.obolibrary.org/obo/SBO_0000347,,,,SBO:0000476,,,period,,SBO:0000476,
http://purl.obolibrary.org/obo/SBO_0000127,"mass action rate law for third order forward, third order reverse, reversible reactions, three reactants, one product, continuous scheme",,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of three reactant quantities. The rate of the reverse process is proportional to the cube of one product quantity. It is to be used in a reaction modelled using a continuous framework. <math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000040"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R2</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R3</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R1</ci>
             <ci>R2</ci>
             <ci>R3</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P</ci>
             <ci>P</ci>
             <ci>P</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000126,,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of three reactant quantities. The rate of the reverse process is proportional to the cube of one product quantity. It is to be used in a reaction modelled using a continuous framework. <math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000040"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R2</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R3</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R1</ci>
             <ci>R2</ci>
             <ci>R3</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P</ci>
             <ci>P</ci>
             <ci>P</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000126,,,,SBO:0000127,,,"mass action rate law for third order forward, third order reverse, reversible reactions, three reactants, one product, continuous scheme",,SBO:0000127,
http://purl.obolibrary.org/obo/SBO_0000138,"mass action rate law for third order forward, third order reverse, reversible reactions, one reactant, two products, continuous scheme",,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the cube of one reactant quantity. The rate of the reverse process is proportional to the quantity of one product and the square of the quantity of the other product. It is to be used in a reaction modelled using a continuous framework. <math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000040"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P2</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R</ci>
             <ci>R</ci>
             <ci>R</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P1</ci>
             <ci>P1</ci>
             <ci>P2</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000136,,"Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the cube of one reactant quantity. The rate of the reverse process is proportional to the quantity of one product and the square of the quantity of the other product. It is to be used in a reaction modelled using a continuous framework. <math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000037"">kf</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000040"">kr</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000509"">R</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P1</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512"">P2</ci></bvar>
     <apply>
         <minus/>
         <apply>
             <times/>
             <ci>kf</ci>
             <ci>R</ci>
             <ci>R</ci>
             <ci>R</ci>
         </apply>
         <apply>
             <times/>
             <ci>kr</ci>
             <ci>P1</ci>
             <ci>P1</ci>
             <ci>P2</ci>
         </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000136,,,,SBO:0000138,,,"mass action rate law for third order forward, third order reverse, reversible reactions, one reactant, two products, continuous scheme",,SBO:0000138,
http://purl.obolibrary.org/obo/SBO_0000174,or,,Any of the preceding events or participating entities are necessary to perform the control.,false,,,http://purl.obolibrary.org/obo/SBO_0000237,,Any of the preceding events or participating entities are necessary to perform the control.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000237,,,,SBO:0000174,,,or,,SBO:0000174,
http://purl.obolibrary.org/obo/SBO_0000185,translocation reaction,,Movement of a physical entity without modification of the structure of the entity.,false,,,http://purl.obolibrary.org/obo/SBO_0000167,,Movement of a physical entity without modification of the structure of the entity.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000167,,,,SBO:0000185,,,translocation reaction,,SBO:0000185,
http://purl.obolibrary.org/obo/SBO_0000150,enzymatic rate law for irreversible non-modulated non-interacting reactant enzymes,,"Kinetics of enzymes that react with one or several substances, their substrates, that bind independently. The enzymes do not catalyse the reactions in both directions.  <math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000505"">Et</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000025"">kp</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000149"">n</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515"">S</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">K</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>Et</ci>
         <ci>kp</ci>
         <apply>
           <product/>
           <bvar><ci> i </ci></bvar>
           <lowlimit><cn type=""integer""> 1 </cn></lowlimit>
           <uplimit><ci> n </ci></uplimit>
           <apply>
             <divide/>
             <apply>
               <selector/>
               <ci type=""vector"">S</ci>
               <ci> i </ci>
             </apply>
             <apply>
               <selector/>
               <ci type=""vector"">K</ci>
               <ci> i </ci>
             </apply>
           </apply>
         </apply>
       </apply>
       <apply>
         <product/>
         <bvar><ci> i </ci></bvar>
         <lowlimit>
          <cn type=""integer""> 1 </cn>
         </lowlimit>
         <uplimit>
           <ci> n </ci>
         </uplimit>
         <apply>
           <plus/>
           <cn type=""integer"">1</cn>
           <apply>
             <divide/>
             <apply>
               <selector/>
               <ci type=""vector"">S</ci>
               <ci> i </ci>
             </apply>
             <apply>
               <selector/>
               <ci type=""vector"">K</ci>
               <ci> i </ci>
             </apply>
           </apply>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000268,,"Kinetics of enzymes that react with one or several substances, their substrates, that bind independently. The enzymes do not catalyse the reactions in both directions.  <math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000505"">Et</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000025"">kp</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000149"">n</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515"">S</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">K</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>Et</ci>
         <ci>kp</ci>
         <apply>
           <product/>
           <bvar><ci> i </ci></bvar>
           <lowlimit><cn type=""integer""> 1 </cn></lowlimit>
           <uplimit><ci> n </ci></uplimit>
           <apply>
             <divide/>
             <apply>
               <selector/>
               <ci type=""vector"">S</ci>
               <ci> i </ci>
             </apply>
             <apply>
               <selector/>
               <ci type=""vector"">K</ci>
               <ci> i </ci>
             </apply>
           </apply>
         </apply>
       </apply>
       <apply>
         <product/>
         <bvar><ci> i </ci></bvar>
         <lowlimit>
          <cn type=""integer""> 1 </cn>
         </lowlimit>
         <uplimit>
           <ci> n </ci>
         </uplimit>
         <apply>
           <plus/>
           <cn type=""integer"">1</cn>
           <apply>
             <divide/>
             <apply>
               <selector/>
               <ci type=""vector"">S</ci>
               <ci> i </ci>
             </apply>
             <apply>
               <selector/>
               <ci type=""vector"">K</ci>
               <ci> i </ci>
             </apply>
           </apply>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000268,,,,SBO:0000150,,,enzymatic rate law for irreversible non-modulated non-interacting reactant enzymes,,SBO:0000150,
http://purl.obolibrary.org/obo/SBO_0000161,reverse non-integral order rate constant,,Numerical parameter that quantifies the reverse velocity of a chemical reaction where products have non-integral orders. This parameter encompasses all the contributions to the velocity except the quantity of the products.,false,,,http://purl.obolibrary.org/obo/SBO_0000156|http://purl.obolibrary.org/obo/SBO_0000159,,Numerical parameter that quantifies the reverse velocity of a chemical reaction where products have non-integral orders. This parameter encompasses all the contributions to the velocity except the quantity of the products.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000156|http://purl.obolibrary.org/obo/SBO_0000159,,,,SBO:0000161,,,reverse non-integral order rate constant,,SBO:0000161,
http://purl.obolibrary.org/obo/SBO_0000310,acid dissociation characteristic,,Quantitative parameter that characterises an acid-base reaction.|Created on February 3 2007 by Nicolas Le Novere.,false,,,http://purl.obolibrary.org/obo/SBO_0000309,,Quantitative parameter that characterises an acid-base reaction.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000309,,,,SBO:0000310,,Created on February 3 2007 by Nicolas Le Novere.,acid dissociation characteristic,,SBO:0000310,
http://purl.obolibrary.org/obo/SBO_0000521,concentration of inhibitor,,"The amount of a specific inhibitor entity pool present per unit of volume. The participant role 'inhibitor' is defined in SBO:0000020.
",false,,,http://purl.obolibrary.org/obo/SBO_0000518,,"The amount of a specific inhibitor entity pool present per unit of volume. The participant role 'inhibitor' is defined in SBO:0000020.
",,sbo,,http://purl.obolibrary.org/obo/SBO_0000518,,,,SBO:0000521,,,concentration of inhibitor,,SBO:0000521,
http://purl.obolibrary.org/obo/SBO_0000267,enzymatic rate law for competitive inhibition of irreversible unireactant enzymes by one inhibitor,multiple competitive inhibition by one inhibitor of unireactant enzymes,"Inhibition of a unireactant enzyme by one inhibitor that can bind one or several times to the free enzyme, and prevent the binding of the substrate.  The enzymes do not catalyse the reactions in both directions.

<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000025"">kcat</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000505"">Et</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515"">S</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000521"">I</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">Ks</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000261"">Ki</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000189"">n</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>kcat</ci>
         <ci>Et</ci>
         <ci>S</ci>
       </apply>
       <apply>
         <plus/>
         <ci>S</ci>
         <apply>
           <times/>
           <ci>Ks</ci>
           <apply>
             <power/>
             <apply>
               <plus/>
               <cn type=""integer"">1</cn>
               <apply>
                 <divide/>
                 <ci>I</ci>
                 <ci>Ki</ci>
               </apply>
             </apply>
             <ci>n</ci>
           </apply>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>|n indicates the number of binding sites for the inhibitor I.",false,,,http://purl.obolibrary.org/obo/SBO_0000273,,"Inhibition of a unireactant enzyme by one inhibitor that can bind one or several times to the free enzyme, and prevent the binding of the substrate.  The enzymes do not catalyse the reactions in both directions.

<math xmlns=""http://www.w3.org/1998/Math/MathML"">
<semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
   <lambda>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000025"">kcat</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000505"">Et</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515"">S</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000521"">I</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">Ks</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000261"">Ki</ci></bvar>
     <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000189"">n</ci></bvar>
     <apply>
       <divide/>
       <apply>
         <times/>
         <ci>kcat</ci>
         <ci>Et</ci>
         <ci>S</ci>
       </apply>
       <apply>
         <plus/>
         <ci>S</ci>
         <apply>
           <times/>
           <ci>Ks</ci>
           <apply>
             <power/>
             <apply>
               <plus/>
               <cn type=""integer"">1</cn>
               <apply>
                 <divide/>
                 <ci>I</ci>
                 <ci>Ki</ci>
               </apply>
             </apply>
             <ci>n</ci>
           </apply>
         </apply>
       </apply>
     </apply>
   </lambda>
</semantics>
</math>",,sbo,multiple competitive inhibition by one inhibitor of unireactant enzymes,http://purl.obolibrary.org/obo/SBO_0000273,,,,SBO:0000267,,n indicates the number of binding sites for the inhibitor I.,enzymatic rate law for competitive inhibition of irreversible unireactant enzymes by one inhibitor,,SBO:0000267,
http://purl.obolibrary.org/obo/SBO_0000478,powered product of Michaelis constant,,"The product of the Michaelis constants, to the power of their respective stoichiometric coefficients, for either substrates or products.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
  <lambda>
    <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">Km</ci></bvar>
    <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000157"">x</ci></bvar>
    <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000481"">n</ci></bvar>
    <apply>
      <product/>
      <bvar><ci> i </ci></bvar>
      <lowlimit><cn type=""integer""> 1 </cn></lowlimit>
      <uplimit><ci> x </ci></uplimit>
      <apply>
	<power/>
	<apply>
	  <selector/>
	  <ci type=""vector"">Km</ci>
	  <ci> i </ci>
	</apply>
	<apply>
	  <selector/>
	  <ci type=""vector"">n</ci>
	  <ci> i </ci>
	</apply>
      </apply>
    </apply>
  </lambda>
</math>",false,,,http://purl.obolibrary.org/obo/SBO_0000193,,"The product of the Michaelis constants, to the power of their respective stoichiometric coefficients, for either substrates or products.<math xmlns=""http://www.w3.org/1998/Math/MathML"">
  <lambda>
    <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000027"">Km</ci></bvar>
    <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000157"">x</ci></bvar>
    <bvar><ci definitionURL=""http://biomodels.net/SBO/#SBO:0000481"">n</ci></bvar>
    <apply>
      <product/>
      <bvar><ci> i </ci></bvar>
      <lowlimit><cn type=""integer""> 1 </cn></lowlimit>
      <uplimit><ci> x </ci></uplimit>
      <apply>
	<power/>
	<apply>
	  <selector/>
	  <ci type=""vector"">Km</ci>
	  <ci> i </ci>
	</apply>
	<apply>
	  <selector/>
	  <ci type=""vector"">n</ci>
	  <ci> i </ci>
	</apply>
      </apply>
    </apply>
  </lambda>
</math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000193,,,,SBO:0000478,,,powered product of Michaelis constant,,SBO:0000478,
http://purl.obolibrary.org/obo/SBO_0000454,enzymatic rate law for reversible substrate inhibition,,"Enzymatic rate law where the substrate for an enzyme also acts as a reversible  inhibitor. This may entail a second (non-active) binding site for the enzyme. The inhibition constant is then the dissociation constant for the substrate from this second site.  <math xmlns=""http://www.w3.org/1998/Math/MathML"">
    <semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
      <lambda>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515""> substrate </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512""> product </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000322""> Kms </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000323""> Kmp </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000324""> Vf </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000325""> Vr </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000261""> Ki </ci>
        </bvar>
        <apply>
          <divide/>
          <apply>
            <minus/>
            <apply>
              <divide/>
              <apply>
                <times/>
                <ci> Vf </ci>
                <ci> substrate </ci>
              </apply>
              <ci> Kms </ci>
            </apply>
            <apply>
              <divide/>
              <apply>
                <times/>
                <ci> Vr </ci>
                <ci> product </ci>
              </apply>
              <ci> Kmp </ci>
            </apply>
          </apply>
          <apply>
            <plus/>
            <cn> 1 </cn>
            <apply>
              <divide/>
              <ci> substrate </ci>
              <ci> Kms </ci>
            </apply>
            <apply>
              <divide/>
              <ci> product </ci>
              <ci> Kmp </ci>
            </apply>
            <apply>
              <power/>
              <apply>
                <divide/>
                <ci> substrate </ci>
                <ci> Ki </ci>
              </apply>
              <cn> 2 </cn>
            </apply>
          </apply>
        </apply>
      </lambda>
    </semantics>
  </math>|Definition adapted from WebCell.",false,,,http://purl.obolibrary.org/obo/SBO_0000430,,"Enzymatic rate law where the substrate for an enzyme also acts as a reversible  inhibitor. This may entail a second (non-active) binding site for the enzyme. The inhibition constant is then the dissociation constant for the substrate from this second site.  <math xmlns=""http://www.w3.org/1998/Math/MathML"">
    <semantics definitionURL=""http://biomodels.net/SBO/#SBO:0000062"">
      <lambda>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000515""> substrate </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000512""> product </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000322""> Kms </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000323""> Kmp </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000324""> Vf </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000325""> Vr </ci>
        </bvar>
        <bvar>
          <ci definitionURL=""http://biomodels.net/SBO/#SBO:0000261""> Ki </ci>
        </bvar>
        <apply>
          <divide/>
          <apply>
            <minus/>
            <apply>
              <divide/>
              <apply>
                <times/>
                <ci> Vf </ci>
                <ci> substrate </ci>
              </apply>
              <ci> Kms </ci>
            </apply>
            <apply>
              <divide/>
              <apply>
                <times/>
                <ci> Vr </ci>
                <ci> product </ci>
              </apply>
              <ci> Kmp </ci>
            </apply>
          </apply>
          <apply>
            <plus/>
            <cn> 1 </cn>
            <apply>
              <divide/>
              <ci> substrate </ci>
              <ci> Kms </ci>
            </apply>
            <apply>
              <divide/>
              <ci> product </ci>
              <ci> Kmp </ci>
            </apply>
            <apply>
              <power/>
              <apply>
                <divide/>
                <ci> substrate </ci>
                <ci> Ki </ci>
              </apply>
              <cn> 2 </cn>
            </apply>
          </apply>
        </apply>
      </lambda>
    </semantics>
  </math>",,sbo,,http://purl.obolibrary.org/obo/SBO_0000430,,,,SBO:0000454,,Definition adapted from WebCell.,enzymatic rate law for reversible substrate inhibition,,SBO:0000454,
http://purl.obolibrary.org/obo/SBO_0000465,spatial measure,,The measurable dimensions of an object which are minimally required to define the space that an object occupies.|should correspond to spatial dimension in OPB (child of physical dimension),false,,,http://purl.obolibrary.org/obo/SBO_0000002,,The measurable dimensions of an object which are minimally required to define the space that an object occupies.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000002,,,,SBO:0000465,,should correspond to spatial dimension in OPB (child of physical dimension),spatial measure,,SBO:0000465,
http://purl.obolibrary.org/obo/SBO_0000105,"mass action rate law for second order forward, third order reverse, reversible reactions, two reactants",,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of two reactant quantities. The rate of the reverse process is proportional to the quantity of three products.,false,,,http://purl.obolibrary.org/obo/SBO_0000099,,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the product of two reactant quantities. The rate of the reverse process is proportional to the quantity of three products.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000099,,,,SBO:0000105,,,"mass action rate law for second order forward, third order reverse, reversible reactions, two reactants",,SBO:0000105,
http://purl.obolibrary.org/obo/SBO_0000116,"mass action rate law for third order forward, third order reverse, reversible reactions, two reactants",,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the quantity of one reactant and the square of quantity of the other reactant. The rate of the reverse process is proportional to the quantity of three products.,false,,,http://purl.obolibrary.org/obo/SBO_0000110,,Reaction scheme where the products are created from the reactants and the change of a product quantity is proportional to the product of reactant activities. The reaction scheme does include a reverse process that creates the reactants from the products. The rate of the forward process is proportional to the quantity of one reactant and the square of quantity of the other reactant. The rate of the reverse process is proportional to the quantity of three products.,,sbo,,http://purl.obolibrary.org/obo/SBO_0000110,,,,SBO:0000116,,,"mass action rate law for third order forward, third order reverse, reversible reactions, two reactants",,SBO:0000116,
